"","timestep","V2","V3","V4"
"211",211,0.268072334122259,0.257477243172952,0.283156631326265
"212",212,0.269097798478916,0.260678203461038,0.277611044417767
"213",213,0.270281275162081,0.261978593578073,0.282156431286257
"214",214,0.271160972154308,0.265479643893168,0.28495699139828
"215",215,0.271636027994727,0.265879763929179,0.282056411282256
"216",216,0.271010810427954,0.263979193758127,0.282356471294259
"217",217,0.27096100049131,0.267026702670267,0.281756351270254
"218",218,0.271694342165317,0.264179253776133,0.282056411282256
"219",219,0.272336226444456,0.264479343803141,0.277738869434717
"220",220,0.273028078978377,0.269280784235271,0.28255651130226
"221",221,0.273747169409781,0.266026602660266,0.283556711342268
"222",222,0.274730546077119,0.2666800040012,0.285757151430286
"223",223,0.274505550209672,0.270081024307292,0.284256851370274
"224",224,0.274005526863491,0.269080724217265,0.280956191238248
"225",225,0.275822691285879,0.265026502650265,0.288257651530306
"226",226,0.275889480491139,0.266526652665267,0.283656731346269
"227",227,0.276847791274694,0.269780934280284,0.284156831366273
"228",228,0.277298021357392,0.271227122712271,0.286057211442288
"229",229,0.276539337039072,0.266226622662266,0.28875775155031
"230",230,0.278948383154446,0.271581474442333,0.284556911382276
"231",231,0.279848643255652,0.269326932693269,0.287157431486297
"232",232,0.27918408386295,0.271327132713271,0.287257451490298
"233",233,0.280234145537286,0.270481144343303,0.292658531706341
"234",234,0.28012827049258,0.272154430886177,0.285628562856286
"235",235,0.281753835701829,0.274882464739422,0.28995799159832
"236",236,0.282387318251433,0.274682404721416,0.29125825165033
"237",237,0.283487499136534,0.272254450890178,0.291958391678336
"238",238,0.284662953479861,0.278255651130226,0.293946973486743
"239",239,0.283103970717667,0.275282584775433,0.290558111622324
"240",240,0.284962980154697,0.277755551110222,0.293158631726345
"241",241,0.284129242509393,0.272981894568371,0.29245849169834
"242",242,0.287130234515188,0.280656131226245,0.293946973486743
"243",243,0.28552964764911,0.27518255476643,0.2935
"244",244,0.28661322269178,0.279155831166233,0.292658531706341
"245",245,0.286713261909232,0.275955191038208,0.2942
"246",246,0.286971477632251,0.278583575072522,0.299259851970394
"247",247,0.287655265380957,0.277355471094219,0.298659731946389
"248",248,0.288521966150498,0.279455891178236,0.301660332066413
"249",249,0.288597036162829,0.282784835450635,0.298059611922385
"250",250,0.290499783424495,0.281684505351605,0.301560312062412
"251",251,0.291535905311153,0.280356071214243,0.305461092218444
"252",252,0.292152868751199,0.280284085225568,0.305161032206441
"253",253,0.294028393930264,0.28625725145029,0.307761552310462
"254",254,0.291421784897626,0.281784535360608,0.301960392078416
"255",255,0.294077603387771,0.282684805441632,0.30506101220244
"256",256,0.293827041375908,0.286385915774732,0.309561912382476
"257",257,0.293837683032462,0.284885465639692,0.304760952190438
"258",258,0.296964070347113,0.288786635990797,0.304860972194439
"259",259,0.296658087505418,0.285885765729719,0.310862172434487
"260",260,0.298008458484562,0.288986696008803,0.306961392278456
"261",261,0.297650204394032,0.288386515954786,0.310762152430486
"262",262,0.297766611698159,0.288286485945784,0.308861772354471
"263",263,0.298867318734025,0.290487146143843,0.316163232646529
"264",264,0.298919445903552,0.289686906071822,0.310662132426485
"265",265,0.300180881626598,0.289886966089827,0.312262452490498
"266",266,0.300989303268411,0.295588676602981,0.3124624924985
"267",267,0.300872549124692,0.293087926377913,0.316063212642529
"268",268,0.30165629680152,0.291587476242873,0.311162232446489
"269",269,0.302767263200771,0.293087926377913,0.314662932586517
"270",270,0.304084300903299,0.295088526557967,0.315063012602521
"271",271,0.304940038930017,0.299389816945084,0.312162432486497
"272",272,0.305648331366559,0.300760152030406,0.320864172834567
"273",273,0.306115505826143,0.2999899969991,0.320964192838568
"274",274,0.306223762363376,0.3012,0.316363272654531
"275",275,0.306740640853636,0.295588676602981,0.319063812762553
"276",276,0.309008327224351,0.302390717215165,0.317663532706541
"277",277,0.310708704829631,0.304052026013007,0.318563712742549
"278",278,0.31020843135055,0.300490147044113,0.319063812762553
"279",279,0.310302814706129,0.3063,0.322364472894579
"280",280,0.311911438186385,0.304291287386216,0.327065413082616
"281",281,0.311436610820047,0.303391017305192,0.318263652730546
"282",282,0.31081156419978,0.301090327098129,0.321064212842569
"283",283,0.311811702556258,0.302690807242173,0.31876375275055
"284",284,0.309602345425388,0.29778933680104,0.326665333066613
"285",285,0.311411439019128,0.302490747224167,0.326165233046609
"286",286,0.312562107746872,0.30506101220244,0.326865373074615
"287",287,0.312578341587907,0.308061612322464,0.327165433086617
"288",288,0.311319397195727,0.300890267080124,0.325065013002601
"289",289,0.311870007522239,0.299089726918075,0.324564912982597
"290",290,0.314070626965641,0.305591677503251,0.326965393078616
"291",291,0.312378267399305,0.305291587476243,0.327165433086617
"292",292,0.313787213523208,0.308115680976684,0.326365273054611
"293",293,0.313920766176898,0.305491647494248,0.328365673134627
"294",294,0.314612558706302,0.306191857557267,0.32996599319864
"295",295,0.314854510565782,0.302090627188156,0.331066213242649
"296",296,0.313679038696518,0.2999899969991,0.329165833166633
"297",297,0.313912141810844,0.305991797539262,0.3249649929986
"298",298,0.314879284592596,0.303190957287186,0.323164632926585
"299",299,0.31409572036301,0.301790537161148,0.32376475295059
"300",300,0.315151433851135,0.307892367710313,0.323364672934587
"301",301,0.313108681591631,0.306091827548264,0.325165033006601
"302",302,0.31406746431717,0.308361672334467,0.323564712942589
"303",303,0.314559363584634,0.307615330731512,0.324664932986597
"304",304,0.31401751267368,0.307861572314463,0.327165433086617
"305",305,0.314450835134561,0.307215050535375,0.329065813162633
"306",306,0.316618120319626,0.30711498048634,0.328265653130626
"307",307,0.314617451734175,0.306014209946963,0.326665333066613
"308",308,0.314509674633016,0.307615330731512,0.320864172834567
"309",309,0.314820899920002,0.308861772354471,0.323894336601961
"310",310,0.314589822796735,0.308392517755327,0.322664532906581
"311",311,0.313531002564951,0.304952476238119,0.323564712942589
"312",312,0.313589529366208,0.306091827548264,0.324164832966593
"313",313,0.312830669887236,0.302790837251175,0.324264852970594
"314",314,0.312797373259953,0.306191857557267,0.320964192838568
"315",315,0.311329879378073,0.303212248574002,0.322364472894579
"316",316,0.310221818003947,0.301760352070414,0.315389233540124
"317",317,0.312680747437336,0.303991197359208,0.3192
"318",318,0.310846701172317,0.300810567397178,0.318963792758552
"319",319,0.308445681439378,0.299289786936081,0.317963592718544
"320",320,0.309004123894702,0.293005103572501,0.320364072814563
"321",321,0.308578976383487,0.298709096367457,0.316663332666533
"322",322,0.308887523198574,0.300010007004903,0.320292175305183
"323",323,0.307837198012309,0.296907835484839,0.315289173504102
"324",324,0.306595030259748,0.29390573401381,0.318363672734547
"325",325,0.306528266043452,0.295206644651256,0.314562912582517
"326",326,0.305035551992461,0.29530671470029,0.316863372674535
"327",327,0.302568503658371,0.294488346503951,0.310162032406481
"328",328,0.301176082422707,0.291987596278884,0.310262052410482
"329",329,0.300742633134359,0.294906434504153,0.30746149229846
"330",330,0.298892037044989,0.288001601120785,0.304243394715773
"331",331,0.297633245968581,0.290003002101471,0.302781669001401
"332",332,0.295065534595017,0.28778633590077,0.301360272054411
"333",333,0.29420679099783,0.288586575972792,0.30496099219844
"334",334,0.29311446058491,0.282797958571,0.300360072014403
"335",335,0.290605376935234,0.281797258080656,0.296878126876126
"336",336,0.289815847182351,0.27979585709997,0.2977
"337",337,0.286878029726036,0.279495646952867,0.294047023511756
"338",338,0.287703268124216,0.281997398178725,0.292875725435261
"339",339,0.285410429978089,0.27998399519856,0.293388016404921
"340",340,0.284226535495459,0.276193335334734,0.2908
"341",341,0.283734786262483,0.275937968984492,0.291887566269881
"342",342,0.281842608555816,0.274592214550185,0.29038711613484
"343",343,0.28029152703095,0.271490043030121,0.287686305891768
"344",344,0.278643174374641,0.265085559891924,0.285271162697619
"345",345,0.277001057550738,0.26568598018613,0.283084925477643
"346",346,0.27604482136094,0.269188431902332,0.286100270189132
"347",347,0.274752525958996,0.266186330431302,0.280184055216565
"348",348,0.274843914844356,0.263284299009306,0.287086125837751
"349",349,0.272353623644922,0.261182827979586,0.282998098669068
"350",350,0.271636995429361,0.263257954772864,0.280196137296107
"351",351,0.269037853598976,0.26198338837186,0.276493545481837
"352",352,0.268103939928111,0.260882617832483,0.273291303912739
"353",353,0.26635322036361,0.257480236165316,0.274792354648254
"354",354,0.265477842665571,0.260082057440208,0.272281684505352
"355",355,0.264860779071739,0.25758030621435,0.270781234370311
"356",356,0.262378708870797,0.252676873811668,0.270389272490744
"357",357,0.262537137248653,0.254978484939458,0.270189132392675
"358",358,0.259835985830396,0.246572600820574,0.273591514059842
"359",359,0.259443958883348,0.25387771440008,0.268487941559091
"360",360,0.256400996518769,0.247373161212849,0.263984789352547
"361",361,0.255934008003822,0.247072951065746,0.264485139597718
"362",362,0.255100367845578,0.24874924954973,0.262378713614084
"363",363,0.254049860051636,0.243570499349545,0.264585209646753
"364",364,0.251648696011327,0.238667066946863,0.26198338837186
"365",365,0.251882194483941,0.244671269888922,0.263078923677103
"366",366,0.250423121518866,0.241268888221755,0.257180026018213
"367",367,0.248155551019384,0.238066646652657,0.257477243172952
"368",368,0.245912817185814,0.237366156309417,0.254177924547183
"369",369,0.245704462959315,0.237923792379238,0.25257577273182
"370",370,0.244095528559309,0.234864405083558,0.251175823076153
"371",371,0.242352617725588,0.232262583808666,0.252075622686806
"372",372,0.242394681375799,0.235164615230661,0.25147544263279
"373",373,0.240201773166284,0.23514108465079,0.247874362308693
"374",374,0.238959883103099,0.228522852285229,0.24877414189933
"375",375,0.23751761113526,0.229022902290229,0.249174422095467
"376",376,0.236918958695853,0.23096167317122,0.247998398718975
"377",377,0.23445338079974,0.224857400180126,0.245496397117694
"378",378,0.233769675509834,0.225822582258226,0.244973492047614
"379",379,0.232952448495282,0.224056839787851,0.243072921876563
"380",380,0.231135355135185,0.224444888977796,0.241293034427542
"381",381,0.230967996159511,0.220654458120684,0.238571571471441
"382",382,0.229619299564624,0.22055438807165,0.239791833466773
"383",383,0.227851840005165,0.217952566796758,0.23628903122498
"384",384,0.226234375292504,0.218552987090964,0.235894357743097
"385",385,0.224508848532068,0.216730038022814,0.238090472377902
"386",386,0.224108618293656,0.217943588717744,0.23499399759904
"387",387,0.223524935595628,0.21994398879776,0.231585268214572
"388",388,0.221759114559686,0.213249274492145,0.235394157663065
"389",389,0.220466855873953,0.2134280568341,0.229191676670668
"390",390,0.219560027925911,0.21314920444311,0.226990796318527
"391",391,0.218801505298545,0.209241848369674,0.227290916366547
"392",392,0.217650900808616,0.21314920444311,0.229091636654662
"393",393,0.215508160103782,0.206244371059742,0.226590636254502
"394",394,0.215966620994896,0.209546682677875,0.223789515806323
"395",395,0.213598611834184,0.204643250275193,0.222088835534214
"396",396,0.213606920135484,0.206544581206845,0.225390156062425
"397",397,0.211539272933661,0.208145701991394,0.220776621297038
"398",398,0.210872567166994,0.204620462046205,0.221076861489191
"399",399,0.210438921085384,0.202641849294506,0.217273819055244
"400",400,0.209564998223637,0.203121873123874,0.221277021617294
"401",401,0.207359104762985,0.201841288902232,0.218809404702351
"402",402,0.206633495950783,0.200240168117682,0.219609804902451
"403",403,0.205841813597033,0.200740518362854,0.214871897518014
"404",404,0.203849169646602,0.196219621962196,0.214707353676838
"405",405,0.2035987842888,0.197719771977198,0.214507253626813
"406",406,0.201656090361105,0.196137296107275,0.210205102551276
"407",407,0.20024678552722,0.193435404783348,0.207403701850925
"408",408,0.201282576945964,0.193855084067254,0.210505252626313
"409",409,0.199393305540543,0.191719171917192,0.208666933546837
"410",410,0.197717254837206,0.192134494145902,0.206603301650825
"411",411,0.197342028801774,0.190552441953563,0.203963170536429
"412",412,0.196866880469489,0.192057617285186,0.202901450725363
"413",413,0.195641233391379,0.190152121697358,0.203701850925463
"414",414,0.195524565059384,0.188518851885189,0.205964771817454
"415",415,0.194290546306772,0.187831482037426,0.203162530024019
"416",416,0.192672894831584,0.185748598879103,0.202061649319456
"417",417,0.191772603902312,0.182854856456937,0.199699849924962
"418",418,0.189705918359836,0.18304643714972,0.19799899949975
"419",419,0.189597820346324,0.184718471847185,0.196357085668535
"420",420,0.189039250983727,0.181218121812181,0.197298649324662
"421",421,0.187304594146538,0.178843074459568,0.199099549774887
"422",422,0.188463851599204,0.182109265559336,0.19995996797438
"423",423,0.18738820533614,0.177942353883106,0.199659727782226
"424",424,0.186080551414921,0.180144115292234,0.197698849424712
"425",425,0.184988642215358,0.175240192153723,0.198859087269816
"426",426,0.184112996678759,0.175540432345877,0.1951975987994
"427",427,0.182728826181613,0.174239391513211,0.192554043234588
"428",428,0.182328505171276,0.175640512409928,0.190952762209768
"429",429,0.181394885838727,0.173138510808647,0.191253002401922
"430",430,0.180127385204072,0.172917291729173,0.190295147573787
"431",431,0.180202603011301,0.17295188556567,0.19675740592474
"432",432,0.178342972897665,0.170951285385616,0.188050440352282
"433",433,0.177475746638586,0.169735788630905,0.186148919135308
"434",434,0.176058567236877,0.169950985295589,0.185748598879103
"435",435,0.176016968957922,0.168316831683168,0.185248198558847
"436",436,0.175032561440265,0.167033626901521,0.184173669467787
"437",437,0.173748756192455,0.167416741674167,0.181945556445156
"438",438,0.173540494632881,0.16554966489947,0.182445956765412
"439",439,0.17267313325171,0.164916491649165,0.184947958366693
"440",440,0.172091000517998,0.162816281628163,0.182145716573259
"441",441,0.171907712247543,0.160916091609161,0.182145716573259
"442",442,0.170631859983446,0.161216121612161,0.178843074459568
"443",443,0.169531291408207,0.162248674602381,0.178571428571429
"444",444,0.169949801324545,0.159315931593159,0.180244195356285
"445",445,0.168106749444808,0.158526821457166,0.178642914331465
"446",446,0.167864687397144,0.162416241624162,0.175270108043217
"447",447,0.167848260974356,0.15951595159516,0.176341072858287
"448",448,0.167332467090137,0.157425940752602,0.175240192153723
"449",449,0.16493134893796,0.156215621562156,0.170336269015212
"450",450,0.165232742649855,0.157025620496397,0.175640512409928
"451",451,0.165074381847317,0.158447534260278,0.172268907563025
"452",452,0.163682212398714,0.152315231523152,0.17584067253803
"453",453,0.162781365867386,0.154715471547155,0.171637309847878
"454",454,0.162097558814915,0.150915091509151,0.170868347338936
"455",455,0.161514052153641,0.152722177742194,0.171637309847878
"456",456,0.160830366868896,0.14991499149915,0.169435548438751
"457",457,0.160130100912255,0.147914791479148,0.171537229783827
"458",458,0.159137365882313,0.1518455536661,0.166633306645316
"459",459,0.157945274795727,0.146114611461146,0.167133706965572
"460",460,0.157986765488029,0.149444833450035,0.169735788630905
"461",461,0.157804738869378,0.148644593378013,0.168167266906763
"462",462,0.157055834438348,0.146614661466147,0.16775097587829
"463",463,0.157039277860412,0.143514351435144,0.167767106842737
"464",464,0.155855096419191,0.14594378313494,0.164648183365029
"465",465,0.155604902938926,0.145343603080924,0.16775097587829
"466",466,0.155229445896111,0.147644293287986,0.164748273446101
"467",467,0.153947002852225,0.141214121412141,0.162846561905715
"468",468,0.153563271683022,0.143214321432143,0.163647282554299
"469",469,0.153588305832905,0.14031403140314,0.161164465786315
"470",470,0.15300445380831,0.144343302990897,0.165348813932539
"471",471,0.152604243658044,0.142214221422142,0.164047642878591
"472",472,0.152220898722099,0.141914191419142,0.162097258355013
"473",473,0.151753749070398,0.14021402140214,0.163165266106443
"474",474,0.152679021693895,0.143214321432143,0.161745571013913
"475",475,0.150426821538605,0.136813681368137,0.161545390851767
"476",476,0.15225286396519,0.142142642792838,0.164448003202883
"477",477,0.15053496634427,0.140814081408141,0.164247823040737
"478",478,0.149101078564361,0.136713671367137,0.162246021419277
"479",479,0.15053510561861,0.136113611361136,0.163365346138455
"480",480,0.149542882853077,0.139141742522757,0.162946651986788
"481",481,0.149509640426705,0.137441232369711,0.163647282554299
"482",482,0.15008493640301,0.137741322396719,0.162746471824642
"483",483,0.149175884247342,0.138841652495749,0.16434791312181
"484",484,0.148625687455243,0.137441232369711,0.160044039635672
"485",485,0.148433734618326,0.136409127301841,0.161964785914366
"486",486,0.147850111152953,0.136413641364136,0.162646381743569
"487",487,0.149117676781228,0.135813581358136,0.161245120608548
"488",488,0.147908611370188,0.135208166533227,0.166850165148634
"489",489,0.149259447747805,0.136509207365893,0.164948453608247
"490",490,0.148358821360385,0.134113411341134,0.160344309878891
"491",491,0.146974667507381,0.132813281328133,0.16064458012211
"492",492,0.147958529569366,0.137013701370137,0.165749174256831
"493",493,0.14752497773104,0.136108887109688,0.161044940446402
"494",494,0.14851707290193,0.134513451345135,0.161664665866347
"495",495,0.146816347577959,0.131505204163331,0.16504854368932
"496",496,0.14778378564462,0.133013301330133,0.161445300770694
"497",497,0.147341560128348,0.133313331333133,0.160764305722289
"498",498,0.148617390753668,0.134740422126638,0.161545390851767
"499",499,0.147883668023778,0.134840452135641,0.162646381743569
"500",500,0.147508517111328,0.133013301330133,0.165548994094685
"501",501,0.147458341109081,0.129938981694508,0.162546291662496
"502",502,0.147533354416711,0.133239971991597,0.161264505802321
"503",503,0.148192124738127,0.13390712570056,0.163547192473226
