"","timestep","V2","V3","V4"
"253",253,0.405802689565699,0.394439443944394,0.412741274127413
"254",254,0.405202625435985,0.393578715743149,0.418341834183418
"255",255,0.404589298015478,0.393678735747149,0.415441544154415
"256",256,0.405834428848678,0.398919675902771,0.411841184118412
"257",257,0.406518073274303,0.398919675902771,0.4128
"258",258,0.40565935465491,0.395718715614684,0.4119
"259",259,0.40728790738919,0.396919075722717,0.416841684168417
"260",260,0.406896014570633,0.400120096076861,0.414041404140414
"261",261,0.407846315587524,0.4002,0.422742274227423
"262",262,0.409380132570595,0.402020606181855,0.4176
"263",263,0.408838039752255,0.402722177742194,0.416841684168417
"264",264,0.409647101080052,0.4026,0.415541554155416
"265",265,0.408688491818746,0.404340434043404,0.417
"266",266,0.411188954440037,0.405321596478944,0.4169
"267",267,0.40982201354913,0.402920876262879,0.41994199419942
"268",268,0.410722170220748,0.405040504050405,0.4168
"269",269,0.411422213510882,0.4038,0.425342534253425
"270",270,0.411963760904708,0.403521056316895,0.425242524252425
"271",271,0.413222618682644,0.403621086325898,0.423842384238424
"272",272,0.414459422732239,0.405762304921969,0.426642664266427
"273",273,0.414826030998505,0.403061224489796,0.4224
"274",274,0.415909785375717,0.409822946884065,0.423242324232423
"275",275,0.414768007095808,0.404361744697879,0.423742374237424
"276",276,0.414717907032746,0.40962288686606,0.425642564256426
"277",277,0.415918561649848,0.402460984393757,0.4222
"278",278,0.417202084993309,0.40964096409641,0.428842884288429
"279",279,0.416610153090106,0.408440844084408,0.427242724272427
"280",280,0.416802032424325,0.412923877163149,0.422942294229423
"281",281,0.416935801059228,0.409440944094409,0.425542554255426
"282",282,0.417076923123462,0.412464985994398,0.430943094309431
"283",283,0.417418701557388,0.410664265706283,0.424842484248425
"284",284,0.416510181504018,0.408040804080408,0.4217
"285",285,0.415885299124035,0.406740674067407,0.4235
"286",286,0.417927265852873,0.411064425770308,0.4258
"287",287,0.418268793287113,0.409463785514206,0.431143114311431
"288",288,0.417769051761678,0.409040904090409,0.424627388216465
"289",289,0.416635425829545,0.405840584058406,0.4259
"290",290,0.418952924718145,0.410864345738295,0.428742994395516
"291",291,0.4188776995168,0.411341134113411,0.424642464246425
"292",292,0.41858090535389,0.407981596319264,0.425142514251425
"293",293,0.419706130531886,0.411464585834334,0.427842784278428
"294",294,0.419047547729167,0.410682136427285,0.426842684268427
"295",295,0.418130857720506,0.4132,0.421384276855371
"296",296,0.417788953444854,0.411482296459292,0.426342634263426
"297",297,0.420123027215505,0.4136,0.428342834283428
"298",298,0.41935608615806,0.411482296459292,0.424927478243473
"299",299,0.419356191366274,0.410364145658263,0.4265
"300",300,0.417414214628269,0.40796318527411,0.424639711769416
"301",301,0.416630003033226,0.408663465386154,0.431243124312431
"302",302,0.416438834379582,0.404661864745898,0.428642864286429
"303",303,0.417697064161873,0.407781556311262,0.427842784278428
"304",304,0.418572930604413,0.413982796559312,0.424839871897518
"305",305,0.41684214713164,0.410264105642257,0.425042504250425
"306",306,0.417100739682049,0.405062024809924,0.423126938081424
"307",307,0.417083924556437,0.411882376475295,0.422442244224422
"308",308,0.417159171425588,0.404180836167233,0.423042304230423
"309",309,0.416767612402317,0.407581516303261,0.422538030424339
"310",310,0.416845685270615,0.403801900950475,0.423242324232423
"311",311,0.41408654149446,0.4056028014007,0.419141914191419
"312",312,0.415811992582229,0.407522256677003,0.426042604260426
"313",313,0.414628637623092,0.40702210663199,0.421642164216422
"314",314,0.414753150572467,0.407922376713014,0.425042504250425
"315",315,0.415062030196249,0.406621986595979,0.420236188951161
"316",316,0.413486343870952,0.407403701850925,0.417941794179418
"317",317,0.412073228487259,0.404440444044404,0.42014201420142
"318",318,0.413031452574781,0.406140614061406,0.422842284228423
"319",319,0.411697613905362,0.404140414041404,0.422742274227423
"320",320,0.409864315753721,0.401140114011401,0.41613290632506
"321",321,0.410172188745963,0.40332099629889,0.41984198419842
"322",322,0.408005231132477,0.40112033610083,0.417541754175418
"323",323,0.407471588477637,0.398699349674837,0.417741774177418
"324",324,0.407380243760017,0.396939693969397,0.417541754175418
"325",325,0.405929939479545,0.400120036010803,0.413841384138414
"326",326,0.403795601338335,0.397098549274637,0.413241324132413
"327",327,0.402556988687983,0.395058023209284,0.40964096409641
"328",328,0.402248661141675,0.393257302921168,0.407581516303261
"329",329,0.400031375008568,0.393278655731146,0.412241224122412
"330",330,0.395847070491979,0.392078415683137,0.403340334033403
"331",331,0.392629459159734,0.385877175435087,0.401440144014401
"332",332,0.392395727194341,0.384938493849385,0.399339933993399
"333",333,0.389053491271109,0.380576115223045,0.398239823982398
"334",334,0.389945387186733,0.382338233823382,0.398639863986399
"335",335,0.387519697675275,0.381390695347674,0.395039503950395
"336",336,0.385994612723823,0.37983798379838,0.392339233923392
"337",337,0.386511120881022,0.376137613761376,0.396139613961396
"338",338,0.382201890535478,0.37377475495099,0.39013901390139
"339",339,0.383652269024075,0.375737573757376,0.392339233923392
"340",340,0.377992128183261,0.37247449489898,0.386538653865387
"341",341,0.376094732753487,0.371874374874975,0.386638663866387
"342",342,0.374277639151104,0.364272854570914,0.384638463846385
"343",343,0.373535870774556,0.367794235388311,0.381038103810381
"344",344,0.372235222087207,0.36608304152076,0.381238123812381
"345",345,0.371301613606253,0.362536253625363,0.381038103810381
"346",346,0.367037103174039,0.356835683568357,0.374337433743374
"347",347,0.365803488146749,0.356535653565357,0.376837683768377
"348",348,0.364961309430293,0.357907372211664,0.376237623762376
"349",349,0.363719567737437,0.356835683568357,0.36973697369737
"350",350,0.361835357334722,0.355577788894447,0.371837183718372
"351",351,0.360368682446992,0.347634763476348,0.366446578631453
"352",352,0.356984238481243,0.350475237618809,0.366446578631453
"353",353,0.356814509921459,0.347534753475348,0.361944777911164
"354",354,0.353105101903886,0.33993399339934,0.364336433643364
"355",355,0.351637900895258,0.343474779823859,0.361936193619362
"356",356,0.351171170099559,0.341334133413341,0.360736073607361
"357",357,0.347453817263758,0.335833583358336,0.353935393539354
"358",358,0.346339431549157,0.33843537414966,0.357335733573357
"359",359,0.347472791475736,0.338470776621297,0.356335633563356
"360",360,0.344697178717679,0.336034413765506,0.355135513551355
"361",361,0.341515834389051,0.330266053210642,0.352235223522352
"362",362,0.337748112933522,0.328165633126625,0.352635263526353
"363",363,0.339006793198734,0.328465693138628,0.346334633463346
"364",364,0.335488801675213,0.324264852970594,0.349134913491349
"365",365,0.334996899800717,0.323058446757406,0.345134513451345
"366",366,0.33232968378622,0.322057646116894,0.341534153415342
"367",367,0.332438072169592,0.32126425285057,0.342534253425343
"368",368,0.329606549672523,0.319327731092437,0.337833783378338
"369",369,0.327188929115095,0.31388249424482,0.338633863386339
"370",370,0.326822448404951,0.312662532506501,0.338833883388339
"371",371,0.324871653064599,0.313982584325893,0.332833133253301
"372",372,0.321387424364092,0.312981683515164,0.331533153315332
"373",373,0.319536882435253,0.308961792358472,0.333633363336334
"374",374,0.318847826869007,0.308161632326465,0.328131252501
"375",375,0.316963667185029,0.304173756380743,0.326730692276911
"376",376,0.314899360362839,0.306091827548264,0.326832683268327
"377",377,0.314399254550987,0.306322529011605,0.323132313231323
"378",378,0.312248216397586,0.305291587476243,0.322632263226323
"379",379,0.310072428463692,0.298289486846054,0.323032303230323
"380",380,0.310531069504763,0.303373035732159,0.320632063206321
"381",381,0.307780160701771,0.297389216765029,0.315831583158316
"382",382,0.306204847262053,0.294988496548965,0.312493748124437
"383",383,0.304612252041126,0.293263937543789,0.313131313131313
"384",384,0.302695364597819,0.290487146143843,0.311631163116312
"385",385,0.299135786352669,0.287358622760484,0.306422569027611
"386",386,0.301194806781015,0.292763487138425,0.30993099309931
"387",387,0.297993486903609,0.286157541787609,0.311731173117312
"388",388,0.298079662009221,0.288686605981795,0.308530853085309
"389",389,0.296206492210141,0.286786035810743,0.304730473047305
"390",390,0.294705715080656,0.284956460814733,0.304830483048305
"391",391,0.293522456985066,0.286886065819746,0.307330733073307
"392",392,0.290279579684475,0.283755379841858,0.2999299929993
"393",393,0.289381738230205,0.278583575072522,0.298929892989299
"394",394,0.287272728773813,0.280652587328596,0.294529452945295
"395",395,0.287414221967213,0.279651686517866,0.296629662966297
"396",396,0.285649461721279,0.27998399519856,0.298329832983298
"397",397,0.283298561184543,0.274847362626364,0.296629662966297
"398",398,0.281823298719564,0.2703811143343,0.291929192919292
"399",399,0.282331515179686,0.273245921329196,0.293229322932293
"400",400,0.280405813907438,0.268942047843059,0.288328832883288
"401",401,0.277288232709342,0.268041237113402,0.282384715414624
"402",402,0.275937519028143,0.266239615654089,0.288328832883288
"403",403,0.275831926182059,0.270081024307292,0.283728372837284
"404",404,0.274233347203458,0.265138624762286,0.283928392839284
"405",405,0.272843432625982,0.265679703911173,0.28022802280228
"406",406,0.270851076344192,0.259633670303273,0.278255651130226
"407",407,0.269767508897402,0.260178053416025,0.280668401040624
"408",408,0.268158254140058,0.257131418276449,0.277327732773277
"409",409,0.266782948250178,0.256877063118936,0.272881864559368
"410",410,0.265640735451402,0.25783204884396,0.276155231046209
"411",411,0.264648978004695,0.255976793037911,0.274309723889556
"412",412,0.263198350142883,0.255630067060354,0.269161496898139
"413",413,0.261847782442248,0.252626313156578,0.270527052705271
"414",414,0.260730804794733,0.254876462938882,0.270654130826165
"415",415,0.260055546203463,0.247849569913983,0.270454090818164
"416",416,0.258763072415002,0.247222500250225,0.268926892689269
"417",417,0.257287865924981,0.24712356178089,0.265653130626125
"418",418,0.256155945105881,0.244720248223401,0.264752950590118
"419",419,0.254313906794681,0.24872385146632,0.261852370474095
"420",420,0.253104932250508,0.241672501750525,0.260904361744698
"421",421,0.253013312318246,0.243573071921576,0.263152630526105
"422",422,0.250995709247251,0.242718446601942,0.257925792579258
"423",423,0.250239453256728,0.240548109621924,0.257102841136455
"424",424,0.249524351851976,0.238647729545909,0.260452090418084
"425",425,0.247615277331207,0.23624724944989,0.25875175035007
"426",426,0.245997790959014,0.237437437437437,0.253525352535254
"427",427,0.245766567880802,0.236347269453891,0.255325532553255
"428",428,0.243798707015451,0.231531531531532,0.252225222522252
"429",429,0.243873825490763,0.233033033033033,0.254150830166033
"430",430,0.242173299479956,0.233046609321864,0.251425142514251
"431",431,0.241714773511571,0.231331331331331,0.252051230738443
"432",432,0.239955882410151,0.23023023023023,0.247298919567827
"433",433,0.238846896976817,0.226545309061812,0.249049429657795
"434",434,0.238605316242831,0.227645529105821,0.248249649929986
"435",435,0.237696253184472,0.225525525525526,0.24504702821693
"436",436,0.237379607452845,0.227027027027027,0.245349069813963
"437",437,0.236145273308961,0.21961961961962,0.248249649929986
"438",438,0.233511348250092,0.223123123123123,0.245449089817964
"439",439,0.233544680724143,0.222722722722723,0.24374874974995
"440",440,0.23266083376445,0.221821821821822,0.241348269653931
"441",441,0.231243845887838,0.221666499949985,0.241748349669934
"442",442,0.230001569562303,0.218318318318318,0.241448289657932
"443",443,0.230560256569168,0.218431058635181,0.241148229645929
"444",444,0.228642568306739,0.216016016016016,0.235947189437888
"445",445,0.227800655826615,0.216443288657732,0.239323932393239
"446",446,0.226108392116631,0.214742948589718,0.237647529505901
"447",447,0.225833116967397,0.215515515515516,0.238247649529906
"448",448,0.224282583404273,0.214864459337801,0.235747149429886
"449",449,0.22359051226559,0.212312312312312,0.234023402340234
"450",450,0.223457191417649,0.212212212212212,0.232346469293859
"451",451,0.223924044963893,0.210263078923677,0.236647329465893
"452",452,0.222048340377145,0.212012012012012,0.236847369473895
"453",453,0.221239261447138,0.207407407407407,0.236447289457892
"454",454,0.221014564390729,0.208725235141085,0.233146629325865
"455",455,0.219863964726149,0.208008008008008,0.23374674934987
"456",456,0.22039109281188,0.20744148829766,0.231746349269854
"457",457,0.218431903316047,0.209409409409409,0.233246649329866
"458",458,0.217818345241013,0.204104104104104,0.228445689137828
"459",459,0.217803871204058,0.20816244873462,0.229745949189838
"460",460,0.216803521874716,0.206523914348609,0.230546109221844
"461",461,0.21715377446662,0.203961188356507,0.229745949189838
"462",462,0.216128335868578,0.204161248374512,0.226290516206483
"463",463,0.214268918469524,0.200500500500501,0.224489795918367
"464",464,0.213468395649733,0.199399399399399,0.224644928985797
"465",465,0.214285545987334,0.201701701701702,0.224544908981796
"466",466,0.213468484099693,0.201001001001001,0.228145629125825
"467",467,0.213318428218565,0.200600600600601,0.226045209041808
"468",468,0.212834868857605,0.197497497497498,0.222944588917784
"469",469,0.211050819422295,0.196617970782469,0.222244448889778
"470",470,0.211625961089583,0.198698698698699,0.2249449889978
"471",471,0.211427643951718,0.197618571142686,0.221444288857772
"472",472,0.210418680243989,0.191314788873324,0.222044408881776
"473",473,0.21093564042326,0.196517910746448,0.226545309061812
"474",474,0.210128314614634,0.19009009009009,0.225745149029806
"475",475,0.210428698229178,0.191891891891892,0.221888755502201
"476",476,0.210161743122695,0.193693693693694,0.224044808961792
"477",477,0.210545088753633,0.188688688688689,0.223844768953791
"478",478,0.209678074560034,0.192992992992993,0.222844568913783
"479",479,0.209196452800738,0.191691691691692,0.225245049009802
"480",480,0.209730362505321,0.192015209125475,0.220932559535721
"481",481,0.209004583496558,0.190890890890891,0.225245049009802
"482",482,0.209071514637463,0.190014008405043,0.225145029005801
"483",483,0.208129195740927,0.188688688688689,0.225945189037808
"484",484,0.209813296166876,0.190590590590591,0.225445089017804
"485",485,0.209988516334669,0.190438087617524,0.228945789157832
"486",486,0.208179070627848,0.188588588588589,0.227345469093819
"487",487,0.211055645776793,0.192638527705541,0.229245849169834
"488",488,0.209173167663553,0.187287287287287,0.223944788957792
"489",489,0.210165322137689,0.188488488488488,0.22874574914983
"490",490,0.210116874680503,0.187387387387387,0.226645329065813
"491",491,0.211282489411114,0.186486486486486,0.23146944083225
"492",492,0.210707392715921,0.185885885885886,0.224744948989798
"493",493,0.210282070088998,0.187587587587588,0.226845369073815
"494",494,0.212482894618241,0.186986986986987,0.228145629125825
"495",495,0.211223958363664,0.184884884884885,0.226445289057812
"496",496,0.212042758852399,0.184384384384384,0.230469140742223
"497",497,0.211050721227795,0.185385385385385,0.229345869173835
"498",498,0.211094096907878,0.184684684684685,0.227845569113823
"499",499,0.211811264710478,0.184984984984985,0.227268180454136
"500",500,0.213305300680422,0.183083083083083,0.233946789357872
"501",501,0.213230151277403,0.18028028028028,0.231446289257852
"502",502,0.21369733674549,0.183883883883884,0.231969590877263
"503",503,0.213347517812633,0.186186186186186,0.230661463024117
"504",504,0.214222191458667,0.17977977977978,0.234246849369874
"505",505,0.214966343083382,0.18840724797277,0.235670701210363
"506",506,0.214125944577504,0.183601962158374,0.230646129225845
"507",507,0.214834626435129,0.184202622885174,0.235370611183355
"508",508,0.216002012733686,0.18440284312744,0.232369710913274
"509",509,0.216726931570011,0.180598658524377,0.239971991597479
"510",510,0.217827918322983,0.187005706276905,0.237171151345404
"511",511,0.216501869982172,0.182600860947042,0.236647329465893
"512",512,0.218127637038857,0.181599759735709,0.238971691507452
"513",513,0.219659910952474,0.18500350385424,0.242572771831549
"514",514,0.21967649506619,0.184903393733106,0.242172651795539
"515",515,0.220887523828323,0.187606367003704,0.239743846307785
"516",516,0.220053209600133,0.181399539493443,0.239543726235741
"517",517,0.221804171071566,0.18470317349084,0.24407322196659
"518",518,0.22234632141915,0.185303834217639,0.242748549709942
"519",519,0.221512178237447,0.18099909900891,0.243148629725945
"520",520,0.223815695292966,0.18840724797277,0.246974092227668
"521",521,0.22365684452865,0.177194914405846,0.246047628577146
"522",522,0.224924106657098,0.181099209130043,0.245849169833967
