"","timestep","net_use","prev_6m_10y"
"1",1,0,0.781531531531532
"2",2,0,0.780247608328644
"3",3,0,0.772778402699663
"4",4,0,0.784528832630098
"5",5,0,0.78037120359955
"6",6,0,0.783745781777278
"7",7,0,0.779465541490858
"8",8,0,0.78037120359955
"9",9,0,0.779808773903262
"10",10,0,0.772561147034017
"11",11,0,0.780995220691594
"12",12,0,0.782462057335582
"13",13,0,0.782462057335582
"14",14,0,0.77987067753725
"15",15,0,0.776090014064698
"16",16,0,0.782718829158458
"17",17,0,0.779904306220096
"18",18,0,0.778840742824986
"19",19,0,0.781997187060478
"20",20,0,0.778277996623523
"21",21,0,0.779403489026449
"22",22,0,0.772931907709623
"23",23,0,0.775372504919876
"24",24,0,0.780275358246698
"25",25,0,0.780775716694772
"26",26,0,0.775716694772344
"27",27,0,0.776060691205395
"28",28,0,0.781179775280899
"29",29,0,0.778214486243683
"30",30,0,0.77531556802244
"31",31,0,0.774908784731967
"32",32,0,0.780925666199158
"33",33,0,0.781609195402299
"34",34,0,0.779584969153113
"35",35,0,0.775224215246637
"36",36,0,0.776843285674236
"37",37,0,0.772230014025245
"38",38,0,0.77531556802244
"39",39,0,0.775721895149986
"40",40,0,0.773542600896861
"41",41,0,0.775939427930454
"42",42,0,0.770266479663394
"43",43,0,0.776500280426248
"44",44,0,0.775504484304933
"45",45,0,0.775224215246637
"46",46,0,0.771733034212002
"47",47,0,0.778805719091674
"48",48,0,0.775659001682558
"49",49,0,0.771516680684048
"50",50,0,0.768993552004486
"51",51,0,0.775939427930454
"52",52,0,0.775659001682558
"53",53,0,0.774943946188341
"54",54,0,0.776065022421525
"55",55,0,0.774320156994673
"56",56,0,0.768583450210379
"57",57,0,0.771260174010665
"58",58,0,0.770763187429854
"59",59,0,0.771604938271605
"60",60,0,0.769360269360269
"61",61,0,0.768734212742071
"62",62,0,0.766984839977541
"63",63,0,0.7659275891103
"64",64,0,0.768863955119215
"65",65,0,0.769576199831603
"66",66,0,0.77007299270073
"67",67,0,0.76985686219478
"68",68,0,0.775189447095145
"69",69,0,0.768107804604155
"70",70,0,0.76914446002805
"71",71,0,0.775035063113604
"72",72,0,0.766208251473477
"73",73,0,0.772166105499439
"74",74,0,0.774256870443073
"75",75,0,0.768087492989344
"76",76,0,0.766835016835017
"77",77,0,0.771452607964105
"78",78,0,0.772446689113356
"79",79,0,0.77531556802244
"80",80,0,0.776780706674145
"81",81,0,0.773262331838565
"82",82,0,0.777964676198486
"83",83,0,0.780207457246986
"84",84,0,0.781792717086835
"85",85,0,0.77793335200224
"86",86,0,0.778959149412423
"87",87,0,0.779518746502518
"88",88,0,0.776378393506857
"89",89,0,0.783655191715645
"90",90,0,0.783935068569829
"91",91,0,0.780358142137661
"92",92,0,0.783314669652856
"93",93,0,0.787013713965855
"94",94,0,0.788413098236776
"95",95,0,0.784555120313374
"96",96,0,0.792611251049538
"97",97,0,0.786674132138858
"98",98,0,0.785714285714286
"99",99,0,0.789193729003359
"100",100,0,0.792273236282195
"101",101,0,0.791701710120549
"102",102,0,0.787055197534323
"103",103,0,0.795741103950686
"104",104,0,0.797365470852018
"105",105,0,0.793779770243766
"106",106,0,0.794677871148459
"107",107,0,0.783193277310924
"108",108,0,0.786054326519182
"109",109,0,0.782633053221289
"110",110,0,0.777591036414566
"111",111,0,0.781232492997199
"112",112,0,0.782730585926549
"113",113,0,0.785534062237174
"114",114,0,0.783071748878924
"115",115,0,0.777559607293128
"116",116,0,0.777715408363738
"117",117,0,0.781925343811395
"118",118,0,0.782267115600449
"119",119,0,0.772535804549284
"120",120,0,0.779618192026951
"121",121,0,0.770850884582982
"122",122,0,0.775968556990455
"123",123,0,0.775750771821499
"124",124,0,0.771260174010665
"125",125,0,0.767461430575035
"126",126,0,0.768172888015717
"127",127,0,0.760247052217855
"128",128,0,0.767396184062851
"129",129,0,0.763187429854096
"130",130,0,0.76374859708193
"131",131,0,0.764870931537598
"132",132,0,0.764458169567659
"133",133,0,0.767676767676768
"134",134,0,0.761223344556678
"135",135,0,0.766273849607183
"136",136,0,0.760808534531162
"137",137,0,0.763896687254351
"138",138,0,0.756665731125456
"139",139,0,0.752667040988209
"140",140,0,0.756385068762279
"141",141,0,0.75350532809871
"142",142,0,0.749087847319674
"143",143,0,0.75350532809871
"144",144,0,0.75609756097561
"145",145,0,0.746565741519484
"146",146,0,0.748177229388671
"147",147,0,0.743618513323983
"148",148,0,0.746632996632997
"149",149,0,0.744812114413909
"150",150,0,0.749298934380258
"151",151,0,0.746423562412342
"152",152,0,0.74726200505476
"153",153,0,0.744734625105308
"154",154,0,0.746138725077225
"155",155,0,0.740803145183937
"156",156,0,0.740813464235624
"157",157,0,0.740605720695457
"158",158,0,0.73921568627451
"159",159,0,0.729971988795518
"160",160,0,0.735648277793335
"161",161,0,0.737755387629443
"162",162,0,0.739227756015669
"163",163,0,0.735738255033557
"164",164,0,0.735384615384615
"165",165,0,0.745108999441028
"166",166,0,0.740637227501397
"167",167,0,0.740844282918647
"168",168,0,0.743360357841767
"169",169,0,0.73958041958042
"170",170,0,0.740979020979021
"171",171,0,0.7405647190383
"172",172,0,0.736444941307993
"173",173,0,0.740005591277607
"174",174,0,0.734619686800895
"175",175,0,0.735253005311714
"176",176,0,0.727959697732998
"177",177,0,0.733706293706294
"178",178,0,0.732437727399944
"179",179,0,0.737475510775259
"180",180,0,0.737828763290431
"181",181,0,0.738302045390866
"182",182,0,0.735986547085202
"183",183,0,0.731632080762759
"184",184,0,0.730229949523275
"185",185,0,0.724418278665545
"186",186,0,0.731276297335203
"187",187,0,0.727706113292204
"188",188,0,0.728343145500421
"189",189,0,0.72273619287917
"190",190,0,0.732062780269058
"191",191,0,0.72085201793722
"192",192,0,0.720168067226891
"193",193,0,0.716526610644258
"194",194,0,0.718688708321659
"195",195,0,0.723934977578475
"196",196,0,0.717769058295964
"197",197,0,0.722128851540616
"198",198,0,0.717007565144298
"199",199,0,0.723249299719888
"200",200,0,0.71976483762598
"201",201,0,0.721958041958042
"202",202,0,0.721320649132625
"203",203,0,0.72060470324748
"204",204,0,0.723124300111982
"205",205,0,0.715924993003079
"206",206,0,0.713605823068309
"207",207,0,0.709641255605381
"208",208,0,0.707761277668815
"209",209,0,0.707959641255605
"210",210,0,0.71376506868517
"211",211,0,0.704150308468873
"212",212,0,0.704711160964666
"213",213,0,0.709197980931015
"214",214,0,0.695262125035043
"215",215,0,0.701597086018493
"216",216,0,0.697954609134211
"217",217,0,0.695176668536175
"218",218,0,0.698150224215247
"219",219,0,0.697869955156951
"220",220,0,0.698319327731092
"221",221,0,0.694140734510793
"222",222,0,0.690689848569826
"223",223,0,0.690215867675918
"224",224,0,0.689568143578239
"225",225,0,0.68152509111298
"226",226,0,0.680504908835905
"227",227,0,0.683118339876612
"228",228,0,0.683959618620303
"229",229,0,0.681996634885025
"230",230,0,0.674248806515024
"231",231,0,0.674529626509408
"232",232,0,0.675463222908478
"233",233,0,0.672558922558923
"234",234,0,0.670030838239417
"235",235,0,0.669002242152466
"236",236,0,0.667601683029453
"237",237,0,0.666853617498598
"238",238,0,0.659186535764376
"239",239,0,0.65890603085554
"240",240,0,0.654601571268238
"241",241,0,0.650294695481336
"242",242,0,0.654688377316115
"243",243,0,0.6489750070205
"244",244,0,0.642817059483726
"245",245,0,0.64255677039529
"246",246,0,0.642075736325386
"247",247,0,0.639932697700505
"248",248,0,0.635904628330996
"249",249,0,0.637587657784011
"250",250,0,0.631874298540965
"251",251,0,0.626543209876543
"252",252,0,0.624298540965208
"253",253,0,0.616442199775533
"254",254,0,0.61711079943899
"255",255,0,0.612559573871601
"256",256,0,0.6116559260297
"257",257,0,0.60991318958275
"258",258,0,0.604143337066069
