"","timestep","net_use","prev_6m_10y"
"415",415,0,0.600387704237053
"416",416,0,0.599556909443367
"417",417,0,0.601052048726467
"418",418,0,0.599944629014396
"419",419,0,0.603601108033241
"420",420,0,0.609647906847796
"421",421,0,0.611803823773899
"422",422,0,0.614127423822715
"423",423,0,0.609695290858726
"424",424,0,0.608864265927978
"425",425,0,0.606539207536714
"426",426,0,0.613403489338133
"427",427,0,0.612357993904129
"428",428,0,0.607093377666944
"429",429,0,0.615128844555278
"430",430,0,0.614404432132964
"431",431,0,0.612018831348657
"432",432,0,0.619495984491831
"433",433,0,0.615725359911406
"434",434,0,0.622265300470784
"435",435,0,0.620049847687621
"436",436,0,0.618111326502354
"437",437,0,0.621816168327796
"438",438,0,0.619640387275242
"439",439,0,0.622615427149572
"440",440,0,0.628769017980636
"441",441,0,0.617492388596734
"442",442,0,0.624896265560166
"443",443,0,0.624723451327434
"444",444,0,0.622615427149572
"445",445,0,0.631564400221117
"446",446,0,0.626968775904946
"447",447,0,0.631942525559547
"448",448,0,0.634153080961592
"449",449,0,0.632568426873099
"450",450,0,0.632844899087642
"451",451,0,0.634051962410171
"452",452,0,0.631942525559547
"453",453,0,0.633876761536336
"454",454,0,0.636162565662151
"455",455,0,0.643903787669339
"456",456,0,0.635810997513125
"457",457,0,0.64244266371926
"458",458,0,0.643941484957218
"459",459,0,0.636865342163355
"460",460,0,0.646068965517241
"461",461,0,0.647010195646184
"462",462,0,0.645276783255302
"463",463,0,0.648760330578512
"464",464,0,0.651335720187276
"465",465,0,0.647480033048747
"466",466,0,0.655096418732782
"467",467,0,0.651143565720584
"468",468,0,0.655001377790025
"469",469,0,0.650675489385167
"470",470,0,0.652881169010201
"471",471,0,0.651958080529509
"472",472,0,0.658946787979046
"473",473,0,0.654164368450083
"474",474,0,0.659492273730684
"475",475,0,0.655724137931034
"476",476,0,0.656
"477",477,0,0.660871964679912
"478",478,0,0.657466188241789
"479",479,0,0.657647708448371
"480",480,0,0.656914159536296
"481",481,0,0.656362130830803
"482",482,0,0.659216335540839
"483",483,0,0.659216335540839
"484",484,0,0.666022633176925
"485",485,0,0.659680088251517
"486",486,0,0.667218086572925
"487",487,0,0.660871964679912
"488",488,0,0.662620689655172
"489",489,0,0.660601047697822
"490",490,0,0.668320926385442
"491",491,0,0.664921465968586
"492",492,0,0.669239250275634
"493",493,0,0.668687982359427
"494",494,0,0.667493796526055
"495",495,0,0.669239250275634
"496",496,0,0.669975186104218
"497",497,0,0.668045216432313
"498",498,0,0.672822491730981
"499",499,0,0.666207276736494
"500",500,0,0.671909492273731
"501",501,0,0.673751035053823
"502",502,0,0.677526228602982
"503",503,0,0.679734953064605
"504",504,0,0.677820796460177
"505",505,0,0.679756637168142
"506",506,0,0.683540802213001
"507",507,0,0.686393805309734
"508",508,0,0.681592039800995
"509",509,0,0.687482730035922
"510",510,0,0.685824813484388
"511",511,0,0.685998342999172
"512",512,0,0.688483844241922
"513",513,0,0.690673289183223
"514",514,0,0.690311896218603
"515",515,0,0.69243511871894
"516",516,0,0.691054665930425
"517",517,0,0.689398122584208
"518",518,0,0.691245512289423
"519",519,0,0.691415953629589
"520",520,0,0.691139939276842
"521",521,0,0.697212255037262
"522",522,0,0.697379310344828
"523",523,0,0.684326710816777
"524",524,0,0.689103448275862
"525",525,0,0.69048275862069
"526",526,0,0.689103448275862
"527",527,0,0.69249862107005
"528",528,0,0.689464975179261
"529",529,0,0.689084895259096
"530",530,0,0.690929142542046
"531",531,0,0.68541494347946
"532",532,0,0.690292333149476
"533",533,0,0.697353914002205
"534",534,0,0.691014332965821
"535",535,0,0.693495038588754
"536",536,0,0.695532266960838
"537",537,0,0.695532266960838
"538",538,0,0.695448275862069
"539",539,0,0.697655172413793
"540",540,0,0.693708609271523
"541",541,0,0.689036177851422
"542",542,0,0.697404748757593
"543",543,0,0.696275862068966
"544",544,0,0.692689655172414
"545",545,0,0.690377722635787
"546",546,0,0.687896333057623
"547",547,0,0.691947049089906
"548",548,0,0.69018743109151
"549",549,0,0.691119691119691
"550",550,0,0.688361831218974
"551",551,0,0.68724166437035
"552",552,0,0.682920110192837
"553",553,0,0.685501653803749
"554",554,0,0.689740761169333
"555",555,0,0.686258278145695
"556",556,0,0.683789008561171
"557",557,0,0.679547336461496
"558",558,0,0.678078409718388
"559",559,0,0.679005524861878
"560",560,0,0.680662983425414
"561",561,0,0.678719293403257
"562",562,0,0.677615235992272
"563",563,0,0.677339221639525
"564",564,0,0.677161005247169
"565",565,0,0.673475020701076
"566",566,0,0.671909492273731
"567",567,0,0.673841059602649
"568",568,0,0.670253863134658
"569",569,0,0.67328370554177
"570",570,0,0.670159955874242
"571",571,0,0.668046357615894
"572",572,0,0.669332597904026
"573",573,0,0.672827586206897
"574",574,0,0.667677881963596
"575",575,0,0.664459161147903
"576",576,0,0.667770419426049
"577",577,0,0.664735099337748
"578",578,0,0.66832229580574
"579",579,0,0.66316951960243
"580",580,0,0.65976821192053
"581",581,0,0.659492273730684
"582",582,0,0.658570245652774
"583",583,0,0.658294231300028
"584",584,0,0.655724137931034
"585",585,0,0.655086848635236
"586",586,0,0.655181918412348
"587",587,0,0.658765159867696
"588",588,0,0.654344827586207
"589",589,0,0.656362130830803
"590",590,0,0.652678078409718
"591",591,0,0.649917172832689
"592",592,0,0.650662251655629
"593",593,0,0.653337010479868
"594",594,0,0.649655172413793
"595",595,0,0.645339216767788
"596",596,0,0.641753998896856
"597",597,0,0.643862068965517
"598",598,0,0.639448275862069
"599",599,0,0.633480419194705
"600",600,0,0.632478632478632
"601",601,0,0.627067254685777
"602",602,0,0.625655172413793
"603",603,0,0.62151724137931
"604",604,0,0.621658859189859
"605",605,0,0.613836824696803
"606",606,0,0.615702479338843
"607",607,0,0.608815426997245
"608",608,0,0.608096942990912
"609",609,0,0.611233480176211
"610",610,0,0.602698237885463
"611",611,0,0.604074889867841
"612",612,0,0.597027250206441
"613",613,0,0.597302504816956
"614",614,0,0.597963676389653
"615",615,0,0.596037424325812
"616",616,0,0.595650977153867
"617",617,0,0.586567575006881
"618",618,0,0.579570484581498
"619",619,0,0.587943848059455
"620",620,0,0.57874449339207
"621",621,0,0.577484172859895
"622",622,0,0.570484581497797
"623",623,0,0.566354625550661
"624",624,0,0.563205728449463
"625",625,0,0.563911845730028
"626",626,0,0.560088202866593
"627",627,0,0.558677685950413
"628",628,0,0.55184776613348
"629",629,0,0.554147147974649
"630",630,0,0.550812448361333
"631",631,0,0.546806167400881
"632",632,0,0.547232167446984
"633",633,0,0.541195921741527
"634",634,0,0.543951501791127
"635",635,0,0.54117323051501
"636",636,0,0.54280209193504
"637",637,0,0.538651994497937
"638",638,0,0.536726272352132
"639",639,0,0.537403740374037
"640",640,0,0.536726272352132
"641",641,0,0.539625756741882
"642",642,0,0.540704070407041
"643",643,0,0.533571821684095
"644",644,0,0.534672537149147
"645",645,0,0.528359030837004
"646",646,0,0.527418021493524
"647",647,0,0.529346927528245
"648",648,0,0.531568789633306
"649",649,0,0.528941565600882
"650",650,0,0.530578512396694
"651",651,0,0.531129476584022
"652",652,0,0.533737262462132
"653",653,0,0.534838887358854
"654",654,0,0.532635637565409
"655",655,0,0.53386563876652
"656",656,0,0.535920726672172
"657",657,0,0.536048431480462
"658",658,0,0.541804180418042
"659",659,0,0.540176114474408
"660",660,0,0.54295154185022
"661",661,0,0.543376480308455
"662",662,0,0.546280991735537
"663",663,0,0.551942683934968
"664",664,0,0.555922865013774
"665",665,0,0.555463804018717
"666",666,0,0.55726872246696
"667",667,0,0.557575757575758
"668",668,0,0.559261300992282
"669",669,0,0.564773980154355
"670",670,0,0.565049614112459
"671",671,0,0.568476164232571
"672",672,0,0.569578396252411
"673",673,0,0.57194046306505
"674",674,0,0.574303832368348
"675",675,0,0.574538440341692
"676",676,0,0.57422197741669
"677",677,0,0.57488986784141
"678",678,0,0.57603305785124
"679",679,0,0.573395758744148
"680",680,0,0.571467915174883
"681",681,0,0.573987324331772
"682",682,0,0.577367841409692
"683",683,0,0.575440528634361
"684",684,0,0.580077050082554
"685",685,0,0.575715859030837
"686",686,0,0.576341127922971
"687",687,0,0.578657865786579
"688",688,0,0.583722848501512
"689",689,0,0.577081615828524
"690",690,0,0.578455619675735
"691",691,0,0.58234808908441
"692",692,0,0.579439252336449
"693",693,0,0.580583058305831
"694",694,0,0.587231700605394
"695",695,0,0.584365538122764
"696",696,0,0.585789038832278
"697",697,0,0.587279735682819
"698",698,0,0.58870523415978
"699",699,0,0.585352422907489
"700",700,0,0.593225006885156
"701",701,0,0.591297163315891
"702",702,0,0.59487744423024
"703",703,0,0.589044866501514
"704",704,0,0.590308370044053
"705",705,0,0.583080738495453
"706",706,0,0.594765840220386
"707",707,0,0.592460099064392
"708",708,0,0.598017621145374
"709",709,0,0.595264317180617
"710",710,0,0.598403523259015
"711",711,0,0.59757775942747
"712",712,0,0.599449793672627
"713",713,0,0.59768849752339
"714",714,0,0.598624484181568
"715",715,0,0.598789212988442
"716",716,0,0.598624484181568
"717",717,0,0.60038503850385
"718",718,0,0.59768849752339
"719",719,0,0.591797412606661
"720",720,0,0.595814977973568
"721",721,0,0.595539647577093
"722",722,0,0.596037424325812
"723",723,0,0.596587782058338
"724",724,0,0.596640969162996
"725",725,0,0.599944933920705
"726",726,0,0.604459124690339
"727",727,0,0.603908615469309
"728",728,0,0.608312689237545
"729",729,0,0.604459124690339
"730",730,0,0.600992008817856
"731",731,0,0.601101928374656
"732",732,0,0.605785123966942
"733",733,0,0.602977667493797
"734",734,0,0.601213458356315
"735",735,0,0.601984564498346
"736",736,0,0.595533498759305
"737",737,0,0.597574421168688
"738",738,0,0.597023153252481
"739",739,0,0.594378616698815
"740",740,0,0.59504132231405
"741",741,0,0.594988986784141
"742",742,0,0.596862960924601
"743",743,0,0.593560814529444
"744",744,0,0.594936708860759
"745",745,0,0.601816180517336
"746",746,0,0.596259625962596
"747",747,0,0.600660066006601
"748",748,0,0.595211887727023
"749",749,0,0.59757775942747
"750",750,0,0.593775819333517
"751",751,0,0.594602038006059
"752",752,0,0.596529881575324
"753",753,0,0.598182318920408
"754",754,0,0.602147577092511
"755",755,0,0.600110162489672
"756",756,0,0.605234159779614
"757",757,0,0.59928394381713
"758",758,0,0.602588818507298
"759",759,0,0.599559350041311
"760",760,0,0.607438016528926
"761",761,0,0.607605400936897
"762",762,0,0.607103524229075
"763",763,0,0.60727072431837
"764",764,0,0.602257087806221
"765",765,0,0.604676753782668
"766",766,0,0.60038503850385
"767",767,0,0.599284928492849
"768",768,0,0.60687757909216
"769",769,0,0.604401650618982
"770",770,0,0.598845202089634
"771",771,0,0.602528862012095
"772",772,0,0.603244432224361
"773",773,0,0.608145294441387
"774",774,0,0.606494221243808
"775",775,0,0.605618286973286
"776",776,0,0.604241255852382
"777",777,0,0.607832322118036
"778",778,0,0.607664736696995
"779",779,0,0.600275482093664
"780",780,0,0.603030303030303
"781",781,0,0.599449035812672
"782",782,0,0.606670341786108
"783",783,0,0.607605400936897
"784",784,0,0.607389026743865
"785",785,0,0.607280750137893
"786",786,0,0.608719646799117
"787",787,0,0.605350248207391
"788",788,0,0.605190502484815
"789",789,0,0.604252968793151
"790",790,0,0.60541586073501
"791",791,0,0.60436826098977
"792",792,0,0.60879181642245
"793",793,0,0.608190370780299
"794",794,0,0.612510379186272
"795",795,0,0.607756232686981
"796",796,0,0.614127423822715
"797",797,0,0.615128844555278
"798",798,0,0.616514269880853
"799",799,0,0.613082039911308
"800",800,0,0.617068440011083
"801",801,0,0.61008031016339
"802",802,0,0.617174515235457
"803",803,0,0.609972299168975
"804",804,0,0.614127423822715
"805",805,0,0.621224715987808
"806",806,0,0.620011086474501
"807",807,0,0.624826821834303
"808",808,0,0.620909595119246
"809",809,0,0.626907073509015
"810",810,0,0.622400887163848
"811",811,0,0.623682750970605
"812",812,0,0.619483763530391
"813",813,0,0.624202053844019
"814",814,0,0.628016643550624
"815",815,0,0.631345353675451
"816",816,0,0.632381480454671
"817",817,0,0.635783633841886
"818",818,0,0.636161952301719
"819",819,0,0.638557558945908
"820",820,0,0.638657792567942
"821",821,0,0.636514983351831
"822",822,0,0.641865630205441
"823",823,0,0.643174250832408
"824",824,0,0.641965029142381
"825",825,0,0.641388888888889
"826",826,0,0.644166666666667
"827",827,0,0.647402056126702
"828",828,0,0.641111111111111
"829",829,0,0.64093307414607
"830",830,0,0.641745414118955
"831",831,0,0.639599555061179
"832",832,0,0.64293659621802
"833",833,0,0.64313507504169
"834",834,0,0.637374860956618
"835",835,0,0.64673157162726
"836",836,0,0.643572621035058
"837",837,0,0.643949930458971
"838",838,0,0.643313872671671
"839",839,0,0.648040033361134
"840",840,0,0.643035863219349
"841",841,0,0.645062586926286
"842",842,0,0.645062586926286
"843",843,0,0.657492354740061
"844",844,0,0.653514865240345
"845",845,0,0.652584769316287
"846",846,0,0.658041179744018
"847",847,0,0.654060066740823
"848",848,0,0.655172413793103
"849",849,0,0.658787541713014
"850",850,0,0.662586926286509
"851",851,0,0.658502644030058
"852",852,0,0.657015590200445
"853",853,0,0.658407572383073
"854",854,0,0.661748329621381
"855",855,0,0.65385686438318
"856",856,0,0.653203342618384
"857",857,0,0.662952646239554
"858",858,0,0.657286152131513
"859",859,0,0.665087768180552
"860",860,0,0.662952646239554
"861",861,0,0.663881927039822
"862",862,0,0.665552770815929
"863",863,0,0.671866295264624
"864",864,0,0.671866295264624
"865",865,0,0.673816155988858
"866",866,0,0.670938980217331
"867",867,0,0.675020885547201
"868",868,0,0.67948717948718
"869",869,0,0.683300808475049
"870",870,0,0.67744633398383
"871",871,0,0.683212493028444
"872",872,0,0.682097044060234
"873",873,0,0.685443390964863
"874",874,0,0.679029559397658
"875",875,0,0.683389074693422
"876",876,0,0.687203791469194
"877",877,0,0.683110367892977
"878",878,0,0.688771245472276
"879",879,0,0.683653578390421
"880",880,0,0.687465181058496
"881",881,0,0.67483978824185
"882",882,0,0.687290969899666
"883",883,0,0.688597713967103
"884",884,0.0429,0.684782608695652
"885",885,0.0429,0.689520624303233
"886",886,0.0429,0.684122562674095
"887",887,0.0429,0.690078037904125
"888",888,0.0428,0.684782608695652
"889",889,0.0427,0.69110677446334
"890",890,0.0427,0.684503901895206
"891",891,0.0427,0.687552213868003
"892",892,0.0427,0.689693593314763
"893",893,0.0426,0.696572861521315
"894",894,0.0426,0.68561872909699
"895",895,0.0425,0.691278907773753
"896",896,0.0424,0.687743732590529
"897",897,0.0423,0.686820841460017
"898",898,0.0423,0.679019225410978
"899",899,0.0422,0.682349665924276
"900",900,0.0421,0.677607788595271
"901",901,0.0421,0.679177092021129
"902",902,0.0421,0.676675006950236
"903",903,0.0421,0.67908787541713
"904",904,0.042,0.684561891515994
"905",905,0.0419,0.684927697441602
"906",906,0.0419,0.683815350389322
"907",907,0.0419,0.683815350389322
"908",908,0.0419,0.682614742698192
"909",909,0.0419,0.685308848080134
"910",910,0.0419,0.682804674457429
"911",911,0.0419,0.680478309232481
"912",912,0.0418,0.680377987770984
"913",913,0.0418,0.677222222222222
"914",914,0.0418,0.679622431982232
"915",915,0.0417,0.684897279289284
"916",916,0.0417,0.684152095475992
"917",917,0.0417,0.679988898140439
"918",918,0.0416,0.676103247293922
"919",919,0.0416,0.679889042995839
"920",920,0.0416,0.682750970604548
"921",921,0.0416,0.682108183079057
"922",922,0.0416,0.680543991118512
"923",923,0.0416,0.681565796779567
