"","timestep","net_use","prev_6m_10y"
"412",412,0,0.303452115812918
"413",413,0,0.306514476614699
"414",414,0,0.305400890868597
"415",415,0,0.305764411027569
"416",416,0,0.304541655057119
"417",417,0,0.30426302591251
"418",418,0,0.306577480490524
"419",419,0,0.30621342992477
"420",420,0,0.307885204792421
"421",421,0,0.307049317358596
"422",422,0,0.304347826086957
"423",423,0,0.306492059069379
"424",424,0,0.307520891364903
"425",425,0,0.307520891364903
"426",426,0,0.307606575647813
"427",427,0,0.307242339832869
"428",428,0,0.311699164345404
"429",429,0,0.310392867093898
"430",430,0,0.30685618729097
"431",431,0,0.3082497212932
"432",432,0,0.308786610878661
"433",433,0,0.312325711098717
"434",434,0,0.312151616499443
"435",435,0,0.312900529395375
"436",436,0,0.312621900250766
"437",437,0,0.311681070532478
"438",438,0,0.310094813162298
"439",439,0,0.312238639531642
"440",440,0,0.313632562029551
"441",441,0,0.313720022308979
"442",442,0,0.316801337419894
"443",443,0,0.314938684503902
"444",444,0,0.31502648452746
"445",445,0,0.319665271966527
"446",446,0,0.320111731843575
"447",447,0,0.319374651032942
"448",448,0,0.320670391061453
"449",449,0,0.322247065399665
"450",450,0,0.323356643356643
"451",451,0,0.321967579653438
"452",452,0,0.322067039106145
"453",453,0,0.324671696004471
"454",454,0,0.324671696004471
"455",455,0,0.327648867766285
"456",456,0,0.327272727272727
"457",457,0,0.326998323085523
"458",458,0,0.32448295136948
"459",459,0,0.327089740005591
"460",460,0,0.331562762091138
"461",461,0,0.330167597765363
"462",462,0,0.326256983240223
"463",463,0,0.330633901144932
"464",464,0,0.33072625698324
"465",465,0,0.330541596873255
"466",466,0,0.334171556300643
"467",467,0,0.335845896147404
"468",468,0,0.335100446428571
"469",469,0,0.340033500837521
"470",470,0,0.338444382492333
"471",471,0,0.337517433751743
"472",472,0,0.338075313807531
"473",473,0,0.340585774058577
"474",474,0,0.343741287984388
"475",475,0,0.343828364446921
"476",476,0,0.34021193530396
"477",477,0,0.343558282208589
"478",478,0,0.346722454672245
"479",479,0,0.345145089285714
"480",480,0,0.34925956971221
"481",481,0,0.348603351955307
"482",482,0,0.348616158792284
"483",483,0,0.356823266219239
"484",484,0,0.356164383561644
"485",485,0,0.354026845637584
"486",486,0,0.356244761106454
"487",487,0,0.356703910614525
"488",488,0,0.355965353450685
"489",489,0,0.359217877094972
"490",490,0,0.362112321877619
"491",491,0,0.364653243847875
"492",492,0,0.362339115836598
"493",493,0,0.367198432689617
"494",494,0,0.368671328671329
"495",495,0,0.370246085011186
"496",496,0,0.370981269220017
"497",497,0,0.37489516354487
"498",498,0,0.376292982946603
"499",499,0,0.376467300167691
"500",500,0,0.379474272930649
"501",501,0,0.376852110707297
"502",502,0,0.37824993010903
"503",503,0,0.38013986013986
"504",504,0,0.382937062937063
"505",505,0,0.382722952194576
"506",506,0,0.38506711409396
"507",507,0,0.38747553816047
"508",508,0,0.38993006993007
"509",509,0,0.38965034965035
"510",510,0,0.391839016210173
"511",511,0,0.39020979020979
"512",512,0,0.394125874125874
"513",513,0,0.398041958041958
"514",514,0,0.395524475524476
"515",515,0,0.393006993006993
"516",516,0,0.39199776161164
"517",517,0,0.393337066069429
"518",518,0,0.394456886898096
"519",519,0,0.394397759103641
"520",520,0,0.395068646679742
"521",521,0,0.398093636108775
"522",522,0,0.396803140773976
"523",523,0,0.401963534361851
"524",524,0,0.404040404040404
"525",525,0,0.403705783267827
"526",526,0,0.404434465338198
"527",527,0,0.403873140611844
"528",528,0,0.406793935991016
"529",529,0,0.406960426606792
"530",530,0,0.406898485698261
"531",531,0,0.410709279506588
"532",532,0,0.408300616937745
"533",533,0,0.407791479820628
"534",534,0,0.41138530566461
"535",535,0,0.407854137447405
"536",536,0,0.412111017661901
"537",537,0,0.412671712924026
"538",538,0,0.417391304347826
"539",539,0,0.415475189234651
"540",540,0,0.417952314165498
"541",541,0,0.418630751964085
"542",542,0,0.420757363253857
"543",543,0,0.417952314165498
"544",544,0,0.420757363253857
"545",545,0,0.416152551878856
"546",546,0,0.416830294530154
"547",547,0,0.415263748597082
"548",548,0,0.415427769985975
"549",549,0,0.415824915824916
"550",550,0,0.415941622228459
"551",551,0,0.418702611625948
"552",552,0,0.412805391743892
"553",553,0,0.417860151642797
"554",554,0,0.415566170272548
"555",555,0,0.414161281258781
"556",556,0,0.416128125878056
"557",557,0,0.414325842696629
"558",558,0,0.412640449438202
"559",559,0,0.414887640449438
"560",560,0,0.413202247191011
"561",561,0,0.413037370047766
"562",562,0,0.410955056179775
"563",563,0,0.409550561797753
"564",564,0,0.411566535654127
"565",565,0,0.407750631844987
"566",566,0,0.408988764044944
"567",567,0,0.409320606400898
"568",568,0,0.408031451839371
"569",569,0,0.408490300815294
"570",570,0,0.406751054852321
"571",571,0,0.403884041654939
"572",572,0,0.40625
"573",573,0,0.407209236834694
"574",574,0,0.403889515219842
"575",575,0,0.400676246830093
"576",576,0,0.40349394195548
"577",577,0,0.399267399267399
"578",578,0,0.399154929577465
"579",579,0,0.394647887323944
"580",580,0,0.39622641509434
"581",581,0,0.395099971838919
"582",582,0,0.392112676056338
"583",583,0,0.391720642072656
"584",584,0,0.388622923120248
"585",585,0,0.390312588003379
"586",586,0,0.38799661876585
"587",587,0,0.38641488162345
"588",588,0,0.38123415046492
"589",589,0,0.380496054114994
"590",590,0,0.375810544121793
"591",591,0,0.380496054114994
"592",592,0,0.378347899633493
"593",593,0,0.375035221189067
"594",594,0,0.374929577464789
"595",595,0,0.372747747747748
"596",596,0,0.372676056338028
"597",597,0,0.370109766394596
"598",598,0,0.367013791162398
"599",599,0,0.369473387778091
"600",600,0,0.363661971830986
"601",601,0,0.364788732394366
"602",602,0,0.363764440687518
"603",603,0,0.364046210200056
"604",604,0,0.35887323943662
"605",605,0,0.357183098591549
"606",606,0,0.355874894336433
"607",607,0,0.3541842772612
"608",608,0,0.350506756756757
"609",609,0,0.349859154929577
"610",610,0,0.347312130593864
"611",611,0,0.349367088607595
"612",612,0,0.348804500703235
"613",613,0,0.347300337457818
"614",614,0,0.346078155749227
"615",615,0,0.342704526286196
"616",616,0,0.342608206857785
"617",617,0,0.342142254709024
"618",618,0,0.341861118920439
"619",619,0,0.340921866216976
"620",620,0,0.33885923012082
"621",621,0,0.33801629671256
"622",622,0,0.334550561797753
"623",623,0,0.335768474290531
"624",624,0,0.332022471910112
"625",625,0,0.333333333333333
"626",626,0,0.330620263822621
"627",627,0,0.32977827673309
"628",628,0,0.323702664796634
"629",629,0,0.326507713884993
"630",630,0,0.322209758833427
"631",631,0,0.320617110799439
"632",632,0,0.317722938867078
"633",633,0,0.316040381379697
"634",634,0,0.316601233875491
"635",635,0,0.314373774166433
"636",636,0,0.313428651527895
"637",637,0,0.309890725693472
"638",638,0,0.308036964435732
"639",639,0,0.310190369540873
"640",640,0,0.308424293310943
"641",641,0,0.30663679641557
"642",642,0,0.302885962454469
"643",643,0,0.303811659192825
"644",644,0,0.301569506726457
"645",645,0,0.303776223776224
"646",646,0,0.302742025741466
"647",647,0,0.303946263643997
"648",648,0,0.301733780760626
"649",649,0,0.299412915851272
"650",650,0,0.300167691447736
"651",651,0,0.296254891000559
"652",652,0,0.298574224210232
"653",653,0,0.299020979020979
"654",654,0,0.297902097902098
"655",655,0,0.295944055944056
"656",656,0,0.296026860660325
"657",657,0,0.294742729306488
"658",658,0,0.293426573426573
"659",659,0,0.296783216783217
"660",660,0,0.291864691081912
"661",661,0,0.293016759776536
"662",662,0,0.295168947221447
"663",663,0,0.291259424741692
"664",664,0,0.290619765494137
"665",665,0,0.291142777312098
"666",666,0,0.291585127201566
"667",667,0,0.291468531468531
"668",668,0,0.28951048951049
"669",669,0,0.291433370660694
"670",670,0,0.292799103390305
"671",671,0,0.294595351442173
"672",672,0,0.292799103390305
"673",673,0,0.291514981797816
"674",674,0,0.293113101903695
"675",675,0,0.288714645757491
"676",676,0,0.293079293919866
"677",677,0,0.291479820627803
"678",678,0,0.296078431372549
"679",679,0,0.29451287793953
"680",680,0,0.294792833146697
"681",681,0,0.297448836557331
"682",682,0,0.295798319327731
"683",683,0,0.295238095238095
"684",684,0,0.295601008685906
"685",685,0,0.292402579198206
"686",686,0,0.292484576556366
"687",687,0,0.293325855300056
"688",688,0,0.294957983193277
"689",689,0,0.294117647058824
"690",690,0,0.292436974789916
"691",691,0,0.294200056038106
"692",692,0,0.295518207282913
"693",693,0,0.294760437097226
"694",694,0,0.293161434977578
"695",695,0,0.293804317353518
"696",696,0,0.295288839035334
"697",697,0,0.296213183730715
"698",698,0,0.295798319327731
"699",699,0,0.299243485570188
"700",700,0,0.296472564389698
"701",701,0,0.303106633081444
"702",702,0,0.300615212527964
"703",703,0,0.298937360178971
"704",704,0,0.302234636871508
"705",705,0,0.304189944134078
"706",706,0,0.303351955307263
"707",707,0,0.304942753420832
"708",708,0,0.305586592178771
"709",709,0,0.303157306510198
"710",710,0,0.306145251396648
"711",711,0,0.307627829002515
"712",712,0,0.30715483510341
"713",713,0,0.303546495392349
"714",714,0,0.304942753420832
"715",715,0,0.304384250209439
"716",716,0,0.312220982142857
"717",717,0,0.310094813162298
"718",718,0,0.311104910714286
"719",719,0,0.310546875
"720",720,0,0.308700501952036
"721",721,0,0.307971014492754
"722",722,0,0.307413600891862
"723",723,0,0.307156780840991
"724",724,0,0.302869880189468
"725",725,0,0.309470752089136
"726",726,0,0.310565932534151
"727",727,0,0.306748466257669
"728",728,0,0.304044630404463
"729",729,0,0.303207810320781
"730",730,0,0.304626532887402
"731",731,0,0.303427138478685
"732",732,0,0.29869044302034
"733",733,0,0.304541655057119
"734",734,0,0.303790412486065
"735",735,0,0.300445930880713
"736",736,0,0.300083588743383
"737",737,0,0.301755363611034
"738",738,0,0.300362217887991
"739",739,0,0.300919476177208
"740",740,0,0.299526330454165
"741",741,0,0.297658862876254
"742",742,0,0.298465829846583
"743",743,0,0.301618303571429
"744",744,0,0.298940323480201
"745",745,0,0.29969333705046
"746",746,0,0.301087259548369
"747",747,0,0.302370990237099
"748",748,0,0.300976290097629
"749",749,0,0.302370990237099
"750",750,0,0.298103736754044
"751",751,0,0.296853244221665
"752",752,0,0.297380156075808
"753",753,0,0.297658862876254
"754",754,0,0.297380156075808
"755",755,0,0.295676429567643
"756",756,0,0.292444940061333
"757",757,0,0.294593088071349
"758",758,0,0.292003343549735
"759",759,0,0.295150501672241
"760",760,0,0.292560601838952
"761",761,0,0.297658862876254
"762",762,0,0.297575926441906
"763",763,0,0.297154017857143
"764",764,0,0.297433035714286
"765",765,0,0.298186889818689
"766",766,0,0.2930842163971
"767",767,0,0.294035674470457
"768",768,0,0.294593088071349
"769",769,0,0.298216276477146
"770",770,0,0.293756967670011
"771",771,0,0.293790030632136
"772",772,0,0.290843306429168
"773",773,0,0.288734353268428
"774",774,0,0.290762381747357
"775",775,0,0.293511556669451
"776",776,0,0.293429844097996
"777",777,0,0.294739771778458
"778",778,0,0.293904814917896
"779",779,0,0.292791539103813
"780",780,0,0.295214245965498
"781",781,0,0.29557472863902
"782",782,0,0.295018090731979
"783",783,0,0.296657381615599
"784",784,0,0.297771587743733
"785",785,0,0.295739348370927
"786",786,0,0.296574770258981
"787",787,0,0.299916457811195
"788",788,0,0.301697745616476
"789",789,0,0.298831385642738
"790",790,0,0.303005008347245
"791",791,0,0.302028341205891
"792",792,0,0.306088407005838
"793",793,0,0.303888888888889
"794",794,0,0.30452903584329
"795",795,0,0.306944444444444
"796",796,0,0.303973325923868
"797",797,0,0.303417616004446
"798",798,0,0.303308312482624
"799",799,0,0.302196274673339
"800",800,0,0.308034473172088
"801",801,0,0.305725403001668
"802",802,0,0.306088407005838
"803",803,0,0.306644425910481
"804",804,0,0.306944444444444
"805",805,0,0.3073075854404
"806",806,0,0.308762169680111
"807",807,0,0.312673707615342
"808",808,0,0.31536537927202
"809",809,0,0.311666666666667
"810",810,0,0.313698249513754
"811",811,0,0.316111111111111
"812",812,0,0.313159355913381
"813",813,0,0.314095449500555
"814",814,0,0.31814392886913
"815",815,0,0.32054489852655
"816",816,0,0.318131256952169
"817",817,0,0.318396882827721
"818",818,0,0.322481914301614
"819",819,0,0.321090706733445
"820",820,0,0.323406623991094
"821",821,0,0.325445434298441
"822",822,0,0.329156223893066
"823",823,0,0.330827067669173
"824",824,0,0.333982744224882
"825",825,0,0.330458970792768
"826",826,0,0.33518776077886
"827",827,0,0.33528102392877
"828",828,0,0.331013363028953
"829",829,0,0.33528102392877
"830",830,0,0.331385642737897
"831",831,0,0.337506956037841
"832",832,0,0.333611574846967
"833",833,0,0.335930976899527
"834",834,0,0.340478841870824
"835",835,0,0.344002226551628
"836",836,0,0.342332312830504
"837",837,0,0.342888950737545
"838",838,0,0.338987764182425
"839",839,0,0.343437152391546
"840",840,0,0.341768631813126
"841",841,0,0.347511815401724
"842",842,0,0.345287739783153
"843",843,0,0.347523650528659
"844",844,0,0.346785416086835
"845",845,0,0.345393821319232
"846",846,0,0.350598719019772
"847",847,0,0.353383458646617
"848",848,0,0.348830734966592
"849",849,0,0.350862548692265
"850",850,0,0.355314412910406
"851",851,0,0.352073476203729
"852",852,0,0.355574089519044
"853",853,0,0.355215577190542
"854",854,0,0.354479688369505
"855",855,0,0.353923205342237
"856",856,0,0.354381084840056
"857",857,0,0.356408117876008
"858",858,0,0.356964136780651
"859",859,0,0.360478043357421
"860",860,0,0.361489302584051
"861",861,0,0.361111111111111
"862",862,0,0.358710752986941
"863",863,0,0.362903225806452
"864",864,0,0.36356050069541
"865",865,0,0.364673157162726
"866",866,0,0.367250486516542
"867",867,0,0.367528495968863
"868",868,0,0.371420628301362
"869",869,0,0.376251390433815
"870",870,0,0.374582869855395
"871",871,0,0.37798777098388
"872",872,0,0.37732703528758
"873",873,0,0.3775
"874",874,0,0.376284365454041
"875",875,0,0.376666666666667
"876",876,0,0.381111111111111
"877",877,0,0.379339072479867
"878",878,0,0.380621876735147
"879",879,0,0.382736608381904
"880",880,0,0.380344253192671
"881",881,0,0.382352941176471
"882",882,0,0.384401887316125
"883",883,0,0.379272020005557
"884",884,0.1308,0.382434685936631
"885",885,0.1308,0.382222222222222
"886",886,0.1308,0.386774103917755
"887",887,0.1307,0.382819015846539
"888",888,0.1306,0.38076709282935
"889",889,0.1306,0.38504309146511
"890",890,0.1303,0.390881289963859
"891",891,0.1303,0.39182424916574
"892",892,0.1303,0.388719088635732
"893",893,0.1303,0.387715397443024
"894",894,0.1302,0.387931034482759
"895",895,0.1301,0.391328515842135
"896",896,0.1301,0.390772651473041
"897",897,0.13,0.392222222222222
"898",898,0.1299,0.391835601221883
"899",899,0.1298,0.394057206331575
"900",900,0.1296,0.39300582847627
"901",901,0.1296,0.392113301860594
"902",902,0.1296,0.391775493192554
"903",903,0.1295,0.394276187829953
"904",904,0.1295,0.396834212718689
"905",905,0.1295,0.396944444444444
"906",906,0.1293,0.398333333333333
"907",907,0.1291,0.396666666666667
"908",908,0.1291,0.397169025811824
"909",909,0.1291,0.392619311875694
"910",910,0.1291,0.397670549084859
"911",911,0.129,0.39822518025513
"912",912,0.129,0.395452024403771
"913",913,0.1289,0.398502495840266
"914",914,0.1287,0.403659550873302
"915",915,0.1285,0.39866925422789
"916",916,0.1285,0.400166389351082
"917",917,0.1285,0.403440621531632
"918",918,0.1285,0.399167822468793
"919",919,0.1285,0.402993348115299
"920",920,0.1284,0.397894153505126
"921",921,0.1284,0.400387919091161
"922",922,0.1284,0.400110834026046
