"","timestep","V2","V3","V4"
"1",1,0.776922814086944,0.764577534092397,0.791070223956984
"2",2,0.777081275733811,0.762099430735032,0.792398212127101
"3",3,0.776581450073705,0.76221436847648,0.790430903926496
"4",4,0.776895182250909,0.764126999374555,0.791354705565015
"5",5,0.776891512116454,0.763422852017519,0.790765616292827
"6",6,0.777407361059423,0.763733448282432,0.790498772597088
"7",7,0.777429382464073,0.763412910466762,0.791369664140059
"8",8,0.777224170865096,0.764280042192413,0.790224085923103
"9",9,0.777417840683188,0.763948207274236,0.791897455879011
"10",10,0.777281363950621,0.762863819097487,0.790750720402978
"11",11,0.777738982751339,0.763705024784464,0.791989900094007
"12",12,0.777974558628273,0.765168832491383,0.790724114131848
"13",13,0.777972203657991,0.764763713861682,0.790728513757327
"14",14,0.778212278747888,0.765045849119233,0.791882163856237
"15",15,0.77801563033052,0.764169658870334,0.791854160861893
"16",16,0.778357645318437,0.766309884507934,0.792217616627276
"17",17,0.778185642587308,0.765675245758848,0.791876133719512
"18",18,0.778202256004335,0.764989932984367,0.791151358827707
"19",19,0.778435982452941,0.764896054461606,0.790869958856062
"20",20,0.779008556992073,0.766758523094751,0.793145241558839
"21",21,0.779191375011208,0.766741645361829,0.794097709720691
"22",22,0.779225664012177,0.765313756546774,0.793291877146489
"23",23,0.779390895059134,0.765139083289834,0.793442703447106
"24",24,0.779464021432651,0.765894867172487,0.793618599777685
"25",25,0.779878003531532,0.76563810743992,0.795133085664336
"26",26,0.779409166481361,0.764131395983793,0.796215480662215
"27",27,0.779255187906262,0.76626970875639,0.794792636973029
"28",28,0.779589001375066,0.765927624948542,0.796428452268862
"29",29,0.779512081215724,0.765402748516897,0.79508730382334
"30",30,0.779506356577067,0.764124096310092,0.794843580877248
"31",31,0.779050682636768,0.762990757166533,0.794017376473286
"32",32,0.779071237574293,0.762071134453497,0.794412354768194
"33",33,0.778509182503738,0.761523336495596,0.793406580351945
"34",34,0.778503955891139,0.760573479751677,0.796294200251332
"35",35,0.778034940742707,0.759591842978443,0.794836958191257
"36",36,0.778296351039671,0.76028442338818,0.794780207198656
"37",37,0.777752625807143,0.760607521529972,0.793834270512123
"38",38,0.777150206631252,0.760726231579817,0.794172151738423
"39",39,0.776758963311034,0.759405533860825,0.793072628025165
"40",40,0.776381060631136,0.758822849956573,0.793769211910182
"41",41,0.775802639827517,0.758879884958461,0.791498000217608
"42",42,0.775508759384797,0.759582860548146,0.790594644772299
"43",43,0.774697245472871,0.755537376118405,0.791414232713798
"44",44,0.775305963031605,0.757695689701468,0.79221915750092
"45",45,0.773926441242573,0.757024692843014,0.790563650312783
"46",46,0.773747224118976,0.754073721750469,0.792141142339596
"47",47,0.773347861715281,0.755134364300226,0.790079171570803
"48",48,0.773053260696105,0.755853031603133,0.790947730513905
"49",49,0.772492577100406,0.753473426466224,0.792784916192394
"50",50,0.772223659559329,0.752374315898458,0.79081996783668
"51",51,0.772079341979663,0.754111389440966,0.790141030047929
"52",52,0.771800432629344,0.753798040543232,0.791631457733865
"53",53,0.771767101239291,0.751174603174603,0.790220823565845
"54",54,0.771530458953035,0.751247165198952,0.78903649714219
"55",55,0.771276890743192,0.749652173250159,0.791220673669792
"56",56,0.77110864710386,0.750474596081708,0.7893798812992
"57",57,0.77080732457501,0.748335592011861,0.789711768463802
"58",58,0.770886498910489,0.749968192472348,0.791437405638806
"59",59,0.770814218920056,0.749201484018265,0.793133231665601
"60",60,0.771233580685738,0.749830510989492,0.789597156583518
"61",61,0.770778043979954,0.749454421025982,0.789008291972186
"62",62,0.770732066660616,0.747496045304986,0.789029205334774
"63",63,0.770776213417761,0.746944737124786,0.789656502584799
"64",64,0.770940087838075,0.748192750103572,0.790209606698008
"65",65,0.77116348423987,0.748413183384517,0.790319193141887
"66",66,0.771169111809014,0.748165191141004,0.791931284066006
"67",67,0.771587389048992,0.748479493008626,0.789450852256494
"68",68,0.771685532224941,0.74787879373305,0.791049325252203
"69",69,0.771985105761117,0.748772591812145,0.790685301630224
"70",70,0.771882833392065,0.747813183854688,0.791544260938936
"71",71,0.772409644934137,0.749188219549043,0.793515462469986
"72",72,0.773030123282514,0.75041123272459,0.792015526623271
"73",73,0.773158043953651,0.749885981006651,0.794640975595071
"74",74,0.773818062883365,0.750567460827322,0.793808456399437
"75",75,0.77418090223637,0.747826458102621,0.795143374304482
"76",76,0.774851118705297,0.750369532993752,0.795893207147433
