"","timestep","V2","V3","V4"
"1",1,0.549168398227664,0.536252091466815,0.565336249316566
"2",2,0.549229513317951,0.534988713318284,0.565692433761267
"3",3,0.549941579772208,0.535951327433628,0.562841530054645
"4",4,0.549922725663118,0.537367540435025,0.563671984326896
"5",5,0.549723945417243,0.535960319647286,0.566768039811999
"6",6,0.550532805933978,0.538140311804009,0.563987678521423
"7",7,0.550473347703138,0.538703227649243,0.565424488652284
"8",8,0.550735292563172,0.536789297658863,0.565909090909091
"9",9,0.550782891855007,0.539125591757171,0.564180759634045
"10",10,0.550725689232883,0.536847916091637,0.564579808234631
"11",11,0.551040047194542,0.538268856109101,0.566131710016602
"12",12,0.551238854964733,0.537452159650082,0.567395516191531
"13",13,0.551239704706916,0.538654758582194,0.566141949737642
"14",14,0.551906698849403,0.538225446428571,0.565193370165746
"15",15,0.551389992204225,0.538803894297636,0.565782200110558
"16",16,0.551625211999969,0.537011745424747,0.567283780049737
"17",17,0.551289625172075,0.534699453551913,0.565912851627137
"18",18,0.551460522637791,0.535905378766545,0.567552447552448
"19",19,0.551223584654918,0.535832414553473,0.566275167785235
"20",20,0.550774742398123,0.536255858836504,0.566116857701985
"21",21,0.550923456000324,0.537637362637363,0.565496098104794
"22",22,0.551162269942604,0.534698521046644,0.56752184945024
"23",23,0.55101796724009,0.536901408450704,0.567431449356463
"24",24,0.551450483069269,0.538179768949,0.567159931701764
"25",25,0.551243294661562,0.535261707988981,0.565912851627137
"26",26,0.551369256694385,0.536605429119825,0.566166052706149
"27",27,0.551248967387335,0.535694673256452,0.565782200110558
"28",28,0.551295376493253,0.535087719298246,0.566347469220246
"29",29,0.551195174317611,0.53367145674838,0.567018909899889
"30",30,0.551030482915182,0.534301167093652,0.565946560545765
"31",31,0.550855490783344,0.534378437843784,0.565818584070796
"32",32,0.550438096480162,0.534818156188328,0.566969353007945
"33",33,0.550544665467592,0.532563891178895,0.566944444444444
"34",34,0.550819864401338,0.534539473684211,0.564158686730506
"35",35,0.55035241141966,0.531043956043956,0.566502463054187
"36",36,0.549989971880454,0.532656421514819,0.566439522998296
"37",37,0.549519596605711,0.53133514986376,0.56824034334764
"38",38,0.549779948971507,0.531318082788671,0.567134831460674
"39",39,0.549441237820599,0.532581798185318,0.567605241148592
"40",40,0.548828653364703,0.532521450318295,0.566573033707865
"41",41,0.54844268198744,0.530662305805397,0.567928730512249
"42",42,0.548311104865872,0.527861652484216,0.567159931701764
"43",43,0.547756166978448,0.52924944812362,0.56697298802562
"44",44,0.547623846864362,0.525982952983228,0.567544361763022
"45",45,0.547336266566137,0.528206567499298,0.565303244005642
"46",46,0.546642966562368,0.528623289583915,0.56635202665186
"47",47,0.546313827746946,0.527986633249791,0.566561694818208
"48",48,0.546278658415385,0.526974416017798,0.567334446299388
"49",49,0.545714310628304,0.526257904866648,0.567056204785754
"50",50,0.545546087253037,0.525514519312095,0.56558533145275
"51",51,0.544953056330921,0.523823028927964,0.565229485396384
"52",52,0.545025859023652,0.524252679075014,0.570180383314543
"53",53,0.544117859377416,0.522958482265603,0.570518149071765
"54",54,0.54377686262435,0.523158482142857,0.5674702133555
"55",55,0.54387941799917,0.522052704576976,0.564942212438085
