"","timestep","V2","V3","V4"
"1",1,0.550136916262383,0.536448072051787,0.569269521410579
"2",2,0.549557709460861,0.535104895104895,0.567469204927212
"3",3,0.548321326072963,0.534647887323944,0.56258751050126
"4",4,0.547712978642464,0.531450936538999,0.563320022818026
"5",5,0.546978425260033,0.531770686246823,0.560412026726058
"6",6,0.546400484377182,0.532336878413337,0.561880487114132
"7",7,0.545864124029248,0.531381930762736,0.560067208064968
"8",8,0.545104397787519,0.531474561655648,0.558640226628895
"9",9,0.544741211557636,0.527293190770962,0.559648625672995
"10",10,0.544119281283524,0.530503233061569,0.558831868443436
"11",11,0.543219763767383,0.527817000847218,0.558482016425942
"12",12,0.542594093499786,0.528913963328632,0.557011430164483
"13",13,0.541944467210016,0.526805869074492,0.555462419670299
"14",14,0.542269876408343,0.527088036117382,0.557390817469205
"15",15,0.542397916574556,0.52615298087739,0.558068118369626
"16",16,0.541949444982321,0.529361942405421,0.558905639307649
"17",17,0.541968455629436,0.527706000574218,0.559988839285714
"18",18,0.541941577207518,0.529313698249514,0.555586514349401
"19",19,0.542104646617082,0.526995979322229,0.5586699642759
"20",20,0.54189760230141,0.525903108373005,0.556979660072444
"21",21,0.541921831731482,0.526242322724735,0.557681324957167
"22",22,0.54213037686376,0.526818309463634,0.557327467693154
"23",23,0.542546828266924,0.526683431126013,0.559151785714286
"24",24,0.542209190427235,0.528102392877017,0.556571428571429
"25",25,0.541980529090368,0.527762198541784,0.556393076493579
"26",26,0.542179808947598,0.529243937232525,0.557767807066741
"27",27,0.542362266550516,0.529015979814971,0.559241706161137
"28",28,0.542184342455138,0.528471248246844,0.557134894091416
"29",29,0.542162582919398,0.525833333333333,0.558503211393465
"30",30,0.541841657323116,0.525695029486099,0.555027932960894
"31",31,0.541712849085224,0.527003979533826,0.558379888268156
"32",32,0.541420615034879,0.525572195535462,0.557205720572057
"33",33,0.541565834132954,0.526610644257703,0.560457972633343
"34",34,0.540727567349891,0.524571749508565,0.558305830583058
"35",35,0.540927250534372,0.52422290674881,0.561763054463784
"36",36,0.540921658263638,0.522408963585434,0.559151785714286
"37",37,0.540032651760743,0.521400778210117,0.559900853759295
"38",38,0.539388709073263,0.522434099831744,0.556827701759285
"39",39,0.539730438016747,0.521690456199272,0.558782462999162
"40",40,0.539066555734181,0.520033622863547,0.557541899441341
"41",41,0.538863643675651,0.521071727602568,0.557882819133881
"42",42,0.53769787479541,0.518891687657431,0.558896551724138
"43",43,0.53780403344185,0.5201556852933,0.559374126851076
"44",44,0.537220162858926,0.517653600222408,0.558740865654862
"45",45,0.536635824426082,0.518765638031693,0.55436013590034
"46",46,0.535976580322906,0.519128734990226,0.555429864253394
"47",47,0.534972067710323,0.517907106883044,0.557377049180328
"48",48,0.534958552146549,0.516634050880626,0.555272108843537
"49",49,0.534534140541348,0.513242263730137,0.553168044077135
"50",50,0.534548441892564,0.512720156555773,0.555399719495091
"51",51,0.534235708711793,0.511802277145237,0.557056229327453
"52",52,0.533973180434415,0.513468480977506,0.554027504911591
"53",53,0.532963989227788,0.510466089868825,0.553349875930521
"54",54,0.532747280832764,0.511754587155963,0.554833239118146
